,total_rate,580026,600111,600089,600584,600175
13:14:46,822,20,19,2,7,5
13:14:47,877,26,18,6,3,8
13:14:48,883,29,19,8,1,3
13:14:49,833,15,19,3,2,6
13:14:50,811,25,15,3,5,2
13:14:51,858,23,16,13,4,4
13:14:52,879,32,13,3,2,5
13:14:53,864,29,24,7,3,3
13:14:54,900,40,21,3,2,6
13:14:55,900,17,16,6,4,6
13:14:56,908,22,23,5,6,7
13:14:57,863,22,10,8,2,6
13:14:58,869,25,16,7,2,8
13:14:59,888,24,20,8,7,5
13:15:00,840,20,10,11,4,5
13:15:01,843,19,14,4,3,3
13:15:02,872,24,15,8,5,3
13:15:03,890,24,24,12,3,5
13:15:04,901,32,9,6,4,5
13:15:05,861,25,18,11,6,7
13:15:06,935,14,15,9,6,3
13:15:07,838,30,23,8,9,5
13:15:08,842,14,21,9,3,8
13:15:09,893,27,17,10,1,6
13:15:10,856,17,12,7,0,3
13:15:11,902,24,11,10,2,2
13:15:12,881,27,10,6,4,4
13:15:13,878,28,23,6,3,4
13:15:14,898,22,23,10,4,2
13:15:15,894,18,17,10,5,5
13:15:16,896,22,24,10,7,5
13:15:17,924,26,14,6,6,1
13:15:18,936,24,13,5,11,5
13:15:19,865,22,10,7,5,0
13:15:20,825,22,17,7,5,8
13:15:21,825,17,15,6,2,4
13:15:22,924,25,8,6,7,8
13:15:23,866,27,15,4,5,8
13:15:24,843,24,15,8,4,4
13:15:25,890,16,20,9,2,6
13:15:26,887,25,14,5,8,7
13:15:27,916,28,11,11,4,5
13:15:28,892,30,12,4,6,6
13:15:29,871,24,14,2,3,9
13:15:30,847,32,13,8,2,11
13:15:31,854,22,11,10,4,8
13:15:32,873,21,18,6,4,5
13:15:33,893,36,13,11,2,6
13:15:34,919,20,10,10,4,1
13:15:35,921,16,7,11,1,5
13:15:36,887,20,11,4,6,9
13:15:37,869,22,17,5,6,5
13:15:38,909,29,14,9,5,10
13:15:39,858,31,19,5,4,5
13:15:40,869,16,12,5,6,2
13:15:41,844,11,14,3,3,8
13:15:42,786,19,14,3,6,5
13:15:43,846,13,8,7,1,6
13:15:44,921,43,10,5,1,6
13:15:45,858,29,12,7,5,7
13:15:46,905,51,12,9,5,3
13:15:47,831,23,9,7,8,3
13:15:48,886,27,8,6,5,4
13:15:49,904,28,17,12,3,3
13:15:50,870,14,11,7,5,3
13:15:51,875,13,10,5,6,8
13:15:52,836,26,10,9,4,4
13:15:53,872,35,11,4,4,4
13:15:54,931,48,13,5,3,2
13:15:55,939,38,13,5,4,2
13:15:56,862,40,8,7,4,3
13:15:57,900,40,11,5,3,9
13:15:58,905,26,10,8,2,4
13:15:59,836,38,10,4,2,6
13:16:00,914,37,8,6,1,8
13:16:01,1016,39,16,6,5,5
13:16:02,918,38,5,4,1,3
13:16:03,904,41,7,6,10,6
13:16:04,923,23,5,4,3,6
13:16:05,911,22,5,6,2,11
13:16:06,891,30,11,8,3,3
13:16:07,932,47,9,8,2,2
13:16:08,886,33,9,7,3,2
13:16:09,821,32,12,6,2,4
13:16:10,912,19,9,8,9,8
13:16:11,870,22,2,11,4,11
13:16:12,904,22,6,4,4,3
13:16:13,926,22,2,10,1,3
13:16:14,908,47,12,7,3,4
13:16:15,938,36,9,6,3,8
13:16:16,885,17,7,9,1,7
13:16:17,876,22,14,6,2,4
13:16:18,949,13,10,9,3,6
13:16:19,973,17,5,10,4,6
13:16:20,904,18,11,9,7,5
13:16:21,915,29,10,9,3,4
13:16:22,879,18,5,5,3,6
13:16:23,850,24,12,5,3,4
13:16:24,903,18,10,7,1,11
13:16:25,833,14,7,9,2,7
13:16:26,864,9,8,9,4,5
13:16:27,851,10,5,15,7,7
13:16:28,876,19,12,4,5,4
13:16:29,961,18,16,6,4,5
13:16:30,900,23,10,3,6,6
13:16:31,929,23,7,9,2,3
13:16:32,879,14,7,6,4,3
13:16:33,947,15,12,9,4,9
13:16:34,946,22,8,8,5,2
13:16:35,874,14,5,7,3,8
13:16:36,859,13,9,7,7,4
13:16:37,917,20,6,7,7,5
13:16:38,909,18,11,7,5,5
13:16:39,973,33,10,4,3,4
13:16:40,923,21,8,7,2,6
13:16:41,821,16,10,7,4,6
13:16:42,870,12,6,11,2,2
13:16:43,849,12,10,9,3,7
13:16:44,896,21,4,8,2,5
13:16:45,929,16,14,8,6,7
13:16:46,923,18,12,3,3,3
13:16:47,881,19,8,6,1,4
13:16:48,930,15,13,14,3,5
13:16:49,898,11,9,7,4,6
13:16:50,922,14,7,1,2,8
13:16:51,904,11,2,8,4,7
13:16:52,854,14,5,8,2,3
13:16:53,946,6,5,10,4,4
13:16:54,912,22,5,6,7,7
13:16:55,989,23,13,7,9,5
13:16:56,940,14,13,4,0,7
13:16:57,899,15,8,4,6,5
13:16:58,858,15,8,5,4,4
13:16:59,940,17,5,7,8,6
13:17:00,923,16,10,8,2,5
13:17:01,887,17,8,3,3,4
13:17:02,875,11,4,1,2,5
13:17:03,934,7,9,9,6,3
13:17:04,922,13,3,7,4,3
13:17:05,981,17,3,5,4,6
13:17:06,926,16,4,6,6,4
13:17:07,929,12,11,6,0,9
13:17:08,962,21,14,7,3,4
13:17:09,939,17,9,7,2,8
13:17:10,910,18,5,7,3,7
13:17:11,903,14,8,9,3,5
13:17:12,972,23,6,7,2,7
13:17:13,875,12,15,4,4,6
13:17:14,911,19,6,2,2,3
13:17:15,988,26,7,10,4,6
13:17:16,951,22,15,5,4,0
13:17:17,1021,29,11,8,1,6
13:17:18,893,17,6,9,3,2
13:17:19,882,24,7,4,3,2
13:17:20,953,16,7,2,3,6
13:17:21,877,15,12,4,4,3
13:17:22,882,25,7,9,7,3
13:17:23,917,26,8,2,6,7
13:17:24,970,11,10,6,8,4
13:17:25,993,17,7,3,7,4
13:17:26,990,17,6,5,4,6
13:17:27,964,24,5,1,2,12
13:17:28,971,15,9,4,5,6
13:17:29,958,16,5,12,6,6
13:17:30,937,15,9,3,3,7
13:17:31,939,12,9,3,1,2
13:17:32,970,17,9,7,3,5
13:17:33,934,20,4,6,3,3
13:17:34,941,12,8,5,0,4
13:17:35,862,17,4,5,3,4
13:17:36,906,18,14,6,1,4
13:17:37,844,13,4,8,3,3
13:17:38,914,13,8,6,4,10
13:17:39,970,21,9,3,6,6
13:17:40,908,21,6,7,2,5
13:17:41,912,23,9,4,7,5
13:17:42,920,26,10,5,3,8
13:17:43,894,10,17,3,3,2
13:17:44,938,29,8,4,4,6
13:17:45,1018,20,8,10,3,3
13:17:46,1007,22,8,4,7,7
13:17:47,881,20,9,7,5,3
13:17:48,951,21,15,10,3,3
13:17:49,960,25,17,7,3,4
13:17:50,958,21,6,6,6,2
13:17:51,918,21,11,5,1,5
13:17:52,913,11,8,3,2,4
13:17:53,933,21,8,4,2,6
13:17:54,963,10,7,9,4,8
13:17:55,955,22,9,5,5,8
13:17:56,958,19,11,5,4,5
13:17:57,1000,20,9,8,3,4
13:17:58,942,14,6,7,5,3
13:17:59,975,20,7,4,8,6
13:18:00,1017,32,6,8,7,3
13:18:01,989,20,11,10,2,8
13:18:02,1014,17,7,9,2,5
13:18:03,904,18,10,5,3,3
13:18:04,962,19,7,10,0,6
13:18:05,956,9,7,6,6,4
13:18:06,963,20,12,9,5,8
13:18:07,977,11,6,2,1,6
13:18:08,909,14,7,3,3,6
13:18:09,1058,13,13,4,6,8
13:18:10,1037,23,9,8,3,5
13:18:11,1015,5,10,6,3,11
13:18:12,1004,20,5,10,3,4
13:18:13,966,12,4,11,2,8
13:18:14,883,16,3,3,4,8
13:18:15,934,16,8,13,3,8
13:18:16,916,14,11,5,5,2
13:18:17,1011,18,7,8,3,4
13:18:18,929,18,9,6,3,6
13:18:19,976,17,5,6,2,7
13:18:20,973,25,6,3,1,7
13:18:21,1014,18,8,8,6,4
13:18:22,970,20,11,6,6,4
13:18:23,945,13,5,8,1,7
13:18:24,969,22,6,7,2,3
13:18:25,979,21,6,6,2,8
13:18:26,985,17,7,7,2,6
13:18:27,991,21,9,9,1,2
13:18:28,968,25,9,8,5,5
13:18:29,986,22,8,5,8,4
13:18:30,1022,27,7,3,3,6
13:18:31,989,40,4,7,3,4
13:18:32,1041,35,9,4,4,10
13:18:33,1042,48,8,7,7,5
13:18:34,1013,31,7,10,0,7
13:18:35,1073,36,5,8,2,4
13:18:36,1098,37,7,10,9,6
13:18:37,1036,29,5,7,4,8
13:18:38,1025,26,9,12,4,4
13:18:39,966,27,8,5,4,4
13:18:40,1052,29,10,8,5,7
13:18:41,956,36,2,7,5,6
13:18:42,983,35,2,6,4,2
13:18:43,974,26,7,5,4,2
13:18:44,1014,19,14,9,2,4
13:18:45,983,16,5,11,1,6
13:18:46,918,14,4,8,3,4
13:18:47,1017,16,4,10,2,7
13:18:48,1017,14,7,8,3,6
13:18:49,992,21,15,4,2,6
13:18:50,1001,28,3,8,2,8
13:18:51,1047,36,10,7,2,4
13:18:52,976,29,9,10,5,3
13:18:53,999,14,4,2,1,5
13:18:54,1008,17,8,6,6,14
13:18:55,1060,18,3,11,7,4
13:18:56,1043,18,13,8,1,2
13:18:57,1022,30,3,7,4,1
13:18:58,981,27,11,7,3,3
13:18:59,928,22,9,7,2,5
13:19:00,975,12,6,9,5,8
13:19:01,945,18,8,5,2,6
13:19:02,1031,22,9,4,3,7
13:19:03,989,20,14,6,2,7
13:19:04,974,16,5,4,3,6
13:19:05,975,28,9,7,6,6
13:19:06,1070,19,13,11,2,4
13:19:07,1081,30,5,7,6,3
13:19:08,1046,33,5,8,2,5
13:19:09,1011,20,6,11,2,5
13:19:10,1028,16,7,7,7,6
13:19:11,1027,14,6,6,4,6
13:19:12,1020,33,7,4,3,8
13:19:13,1023,35,4,5,2,6
13:19:14,975,18,7,5,1,6
13:19:15,955,23,12,4,2,10
13:19:16,1097,27,4,9,1,9
13:19:17,1060,25,0,8,4,7
13:19:18,979,27,8,13,5,5
13:19:19,1020,23,9,9,4,3
13:19:20,1052,20,8,11,3,9
13:19:21,1055,22,7,6,8,6
13:19:22,1004,16,6,6,4,6
13:19:23,957,17,9,7,6,3
13:19:24,957,13,9,4,5,8
13:19:25,1034,25,6,7,1,1
13:19:26,990,12,6,5,5,6
13:19:27,1035,14,4,9,2,6
13:19:28,1004,15,5,8,3,8
13:19:29,928,26,7,9,2,4
13:19:30,1031,5,6,7,5,4
13:19:31,1010,9,7,5,3,8
13:19:32,1026,25,8,7,2,6
13:19:33,1099,18,3,6,4,8
13:19:34,993,15,7,9,2,6
13:19:35,1014,18,5,9,2,7
13:19:36,954,21,2,5,1,4
13:19:37,1004,6,11,7,3,3
13:19:38,1021,16,8,5,4,6
13:19:39,1002,17,5,8,4,2
13:19:40,988,27,5,5,3,4
13:19:41,1036,19,15,8,4,6
13:19:42,1024,10,8,4,5,8
13:19:43,1014,17,7,7,3,6
13:19:44,1067,12,5,4,6,10
13:19:45,1039,18,7,6,3,4
13:19:46,973,17,5,7,3,3
13:19:47,1027,9,5,4,3,10
13:19:48,1066,25,6,6,4,4
13:19:49,1032,22,6,8,6,7
13:19:50,1061,29,1,5,3,3
13:19:51,932,27,4,5,2,10
13:19:52,1037,30,2,13,5,4
13:19:53,1016,34,10,6,5,9
13:19:54,1034,19,7,2,0,3
13:19:55,999,16,6,7,1,3
13:19:56,1003,27,9,6,4,4
13:19:57,1069,25,6,8,1,12
13:19:58,1046,20,15,7,3,3
13:19:59,1046,30,9,3,2,9
13:20:00,1059,34,5,9,2,6
13:20:01,1051,32,7,2,0,4
13:20:02,1086,28,8,4,3,7
13:20:03,1045,31,2,3,4,6
13:20:04,1024,31,6,5,8,8
13:20:05,966,30,3,4,8,10
13:20:06,1040,30,5,13,2,4
13:20:07,1039,17,9,6,4,4
13:20:08,1039,25,9,11,3,7
13:20:09,1026,35,6,9,5,5
13:20:10,1017,19,8,9,3,8
13:20:11,1062,30,6,5,2,8
13:20:12,1168,25,6,12,5,9
13:20:13,1046,14,10,8,4,5
13:20:14,1031,18,4,12,3,3
13:20:15,1038,8,7,8,5,7
13:20:16,1034,28,9,9,2,6
13:20:17,1031,17,7,7,3,5
13:20:18,1087,26,9,8,3,10
13:20:19,1028,18,10,14,5,4
13:20:20,1081,16,5,11,6,3
13:20:21,1043,18,4,5,7,6
13:20:22,1021,14,9,8,2,6
13:20:23,1016,16,6,6,2,5
13:20:24,1076,16,5,9,4,4
13:20:25,1006,17,4,4,6,10
13:20:26,1057,17,5,8,1,5
13:20:27,1070,20,4,9,7,9
13:20:28,1055,20,8,4,7,4
13:20:29,1037,21,8,6,3,5
13:20:30,999,13,8,7,8,10
13:20:31,1090,22,9,12,2,5
13:20:32,1180,12,7,7,2,3
13:20:33,1196,11,7,10,9,7
13:20:34,1331,13,7,9,2,4
13:20:35,1238,18,7,11,4,4
13:20:36,1141,23,7,9,5,3
13:20:37,1041,23,9,8,2,5
13:20:38,1030,24,3,9,9,4
13:20:39,1061,14,9,7,2,1
13:20:40,1020,17,7,7,9,7
13:20:41,1094,14,7,8,1,4
13:20:42,1067,13,9,3,4,3
13:20:43,1073,20,10,9,2,6
13:20:44,1038,19,7,6,5,5
13:20:45,1125,19,5,14,3,5
13:20:46,1024,15,3,9,1,5
13:20:47,1152,22,3,10,7,8
13:20:48,1066,20,4,4,8,6
13:20:49,1050,23,8,7,1,2
13:20:50,1061,20,6,7,6,6
13:20:51,1087,13,4,10,4,4
13:20:52,1113,19,9,9,3,3
13:20:53,1051,21,2,6,5,3
13:20:54,1083,21,8,7,7,11
13:20:55,1089,22,9,12,5,1
13:20:56,1078,22,7,8,0,5
13:20:57,1060,18,9,7,3,4
13:20:58,981,17,2,7,3,2
13:20:59,1088,21,7,12,5,10
13:21:00,1077,23,7,9,6,6
13:21:01,1090,25,4,3,5,8
13:21:02,1107,27,7,9,2,5
13:21:03,1040,21,8,5,5,7
13:21:04,1100,18,7,6,3,7
13:21:05,997,16,8,6,3,9
13:21:06,1090,22,8,8,5,3
13:21:07,1076,20,6,6,4,6
13:21:08,1071,28,11,6,3,3
13:21:09,1136,27,7,9,1,6
13:21:10,1094,19,9,10,1,6
13:21:11,1091,15,4,3,5,7
13:21:12,1051,15,3,8,4,3
13:21:13,1008,22,5,7,4,6
13:21:14,1061,24,7,11,5,5
13:21:15,1025,21,2,6,5,9
13:21:16,1038,8,13,2,5,5
13:21:17,1044,21,6,4,6,7
13:21:18,1114,19,10,9,2,6
13:21:19,1072,15,4,11,8,2
13:21:20,1077,20,9,9,9,5
13:21:21,1047,17,5,6,6,5
13:21:22,1021,25,10,6,2,9
13:21:23,972,18,4,7,9,10
13:21:24,979,19,8,10,2,5
13:21:25,974,15,7,6,3,4
13:21:26,1051,20,4,17,7,7
13:21:27,1053,15,9,6,5,5
13:21:28,1093,19,12,8,5,6
13:21:29,1050,16,9,10,1,6
13:21:30,1136,22,10,14,6,7
13:21:31,1097,11,7,8,3,4
13:21:32,1049,13,6,5,4,6
13:21:33,1054,19,9,5,1,8
13:21:34,1038,7,11,8,4,10
13:21:35,1002,14,6,7,5,9
13:21:36,985,17,10,3,3,3
13:21:37,1038,13,5,5,4,12
13:21:38,1012,18,7,3,5,9
13:21:39,1077,12,7,3,5,7
13:21:40,1009,16,10,7,4,10
13:21:41,1092,12,6,7,4,6
13:21:42,1015,17,7,8,5,4
13:21:43,966,11,6,9,4,5
13:21:44,1136,10,7,5,3,12
13:21:45,1069,20,8,9,4,3
13:21:46,1032,12,7,7,3,3
13:21:47,1022,16,2,6,4,3
13:21:48,997,22,14,6,2,8
13:21:49,943,19,5,9,6,8
13:21:50,1011,19,7,7,2,11
13:21:51,1042,19,9,8,3,2
13:21:52,987,13,6,4,3,2
13:21:53,1009,18,9,5,8,10
13:21:54,1016,17,4,14,2,8
13:21:55,1016,12,9,5,5,7
13:21:56,960,16,4,5,2,4
13:21:57,955,16,5,7,6,11
13:21:58,1022,18,6,7,2,8
13:21:59,949,14,6,10,3,7
13:22:00,1022,17,5,4,6,5
13:22:01,1041,15,8,9,5,9
13:22:02,1022,15,10,6,4,6
13:22:03,1023,14,6,8,2,6
13:22:04,1026,6,4,10,3,8
13:22:05,964,12,4,6,5,10
13:22:06,1049,9,14,6,7,8
13:22:07,1003,18,7,8,1,9
13:22:08,975,10,2,7,2,6
13:22:09,968,14,6,4,7,4
13:22:10,972,12,4,6,5,6
13:22:11,1034,9,6,7,1,5
13:22:12,965,15,8,7,6,6
13:22:13,984,12,3,5,9,6
13:22:14,950,8,7,6,4,3
13:22:15,1094,16,5,7,2,5
13:22:16,1010,20,6,6,10,3
13:22:17,967,10,1,4,6,3
13:22:18,998,13,6,6,4,3
13:22:19,1008,18,1,7,2,6
13:22:20,1029,22,4,9,4,5
13:22:21,993,22,3,8,3,8
13:22:22,959,9,6,8,2,5
13:22:23,934,9,4,11,5,8
13:22:24,1033,13,9,2,3,11
13:22:25,1039,19,7,8,6,9
13:22:26,979,16,9,4,0,7
13:22:27,974,8,6,5,3,5
13:22:28,917,12,9,3,6,2
13:22:29,1025,9,1,4,4,6
13:22:30,969,14,6,5,6,7
13:22:31,971,16,7,6,3,7
13:22:32,995,15,8,6,3,12
13:22:33,991,17,9,7,3,9
13:22:34,1005,16,8,4,6,13
13:22:35,1048,17,3,9,0,6
13:22:36,1057,8,7,8,2,7
13:22:37,1022,20,10,4,3,11
13:22:38,1021,22,5,5,4,15
13:22:39,1071,16,2,7,2,6
13:22:40,929,16,2,3,2,4
13:22:41,942,9,8,4,4,2
13:22:42,938,16,3,6,1,5
13:22:43,970,8,7,6,7,6
13:22:44,966,22,4,7,7,6
13:22:45,1040,20,3,8,4,9
13:22:46,991,14,8,7,3,10
13:22:47,1009,18,4,11,2,6
13:22:48,808,13,2,10,3,6
13:22:49,1075,12,7,1,5,7
13:22:50,1023,16,3,9,4,4
13:22:51,981,9,5,5,9,7
13:22:52,965,9,5,9,4,8
13:22:53,970,10,5,5,4,6
13:22:54,961,15,6,8,3,7
13:22:55,953,19,7,3,1,3
13:22:56,996,9,6,2,5,9
13:22:57,967,20,10,8,2,10
13:22:58,971,22,5,5,2,7
13:22:59,914,9,4,5,3,9
13:23:00,885,14,3,6,3,8
13:23:01,976,13,4,6,1,9
13:23:02,1010,14,8,4,6,3
13:23:03,1003,13,6,6,6,4
13:23:04,929,12,9,4,5,5
13:23:05,944,15,4,7,2,10
13:23:06,858,11,7,8,0,3
13:23:07,925,16,7,7,5,3
13:23:08,924,14,4,5,6,8
13:23:09,971,18,5,5,4,3
13:23:10,992,15,3,3,2,1
13:23:11,1009,10,6,6,9,8
13:23:12,942,15,10,3,4,9
13:23:13,1017,11,8,11,6,7
13:23:14,959,13,5,6,3,4
13:23:15,1023,15,4,9,5,6
13:23:16,971,13,7,6,4,11
13:23:17,950,18,3,8,6,3
13:23:18,1013,16,6,12,0,7
13:23:19,995,12,4,8,4,9
13:23:20,991,14,5,4,6,5
13:23:21,979,14,12,5,3,9
13:23:22,989,12,2,5,3,6
13:23:23,912,11,7,9,4,3
13:23:24,958,19,12,6,9,3
13:23:25,960,9,3,6,5,8
13:23:26,980,15,4,5,8,9
13:23:27,885,13,4,7,3,6
13:23:28,923,19,14,9,3,5
13:23:29,979,17,6,4,5,9
13:23:30,1033,17,6,5,8,7
13:23:31,980,12,3,8,4,4
13:23:32,1009,17,11,6,3,2
13:23:33,983,12,11,7,3,3
13:23:34,989,9,5,3,7,3
13:23:35,989,18,2,4,4,6
13:23:36,952,10,7,4,1,3
13:23:37,949,17,11,4,3,7
13:23:38,962,7,13,6,6,7
13:23:39,968,13,9,8,1,8
13:23:40,956,12,2,9,4,5
13:23:41,945,10,5,5,5,7
13:23:42,950,10,7,7,2,8
13:23:43,930,16,8,6,3,7
13:23:44,970,16,9,4,5,7
13:23:45,982,14,11,6,4,6
13:23:46,1035,9,10,8,3,4
13:23:47,1057,7,7,9,3,6
13:23:48,1002,18,8,10,6,6
13:23:49,916,7,4,3,2,4
13:23:50,926,9,7,11,4,3
13:23:51,1015,19,8,13,5,5
13:23:52,960,9,8,3,2,6
13:23:53,944,15,15,6,1,5
13:23:54,889,8,7,4,4,3
13:23:55,955,8,8,5,2,5
13:23:56,914,12,6,8,6,8
13:23:57,863,7,4,7,0,7
13:23:58,901,12,8,6,2,8
13:23:59,955,10,7,6,3,1
13:24:00,964,10,9,5,1,3
13:24:01,942,8,5,6,4,4
13:24:02,867,5,9,5,6,4
13:24:03,1000,16,12,8,6,7
13:24:04,906,9,12,4,7,4
13:24:05,956,11,10,5,3,7
13:24:06,947,13,4,4,1,8
13:24:07,953,15,13,8,5,11
13:24:08,928,13,13,5,3,9
13:24:09,922,11,17,5,6,5
13:24:10,876,12,10,5,2,3
13:24:11,908,10,13,7,6,5
13:24:12,1001,11,6,4,5,6
13:24:13,936,18,12,8,2,5
13:24:14,895,19,11,1,4,8
13:24:15,938,10,8,7,3,8
13:24:16,882,13,13,5,5,5
13:24:17,993,15,22,5,4,0
13:24:18,975,10,16,6,2,5
13:24:19,945,9,15,7,9,6
13:24:20,1022,9,15,5,3,8
13:24:21,922,12,12,10,1,7
13:24:22,994,10,13,7,2,11
13:24:23,937,4,12,3,7,4
13:24:24,968,12,10,6,4,3
13:24:25,945,17,13,7,1,3
13:24:26,896,9,15,9,5,8
13:24:27,932,11,11,10,5,4
13:24:28,983,6,18,5,3,3
13:24:29,993,8,11,6,5,5
13:24:30,931,7,8,5,4,3
13:24:31,950,10,16,8,5,3
13:24:32,961,12,17,8,3,2
13:24:33,979,13,14,10,2,11
13:24:34,908,8,9,5,2,5
13:24:35,947,10,9,11,5,6
13:24:36,932,6,15,6,4,8
13:24:37,993,7,17,5,1,5
13:24:38,924,8,9,14,1,6
13:24:39,919,8,7,10,1,7
13:24:40,960,14,17,5,3,6
13:24:41,1014,9,15,7,4,5
13:24:42,1042,13,15,6,5,5
13:24:43,939,11,13,8,5,5
13:24:44,947,13,12,7,3,5
13:24:45,975,7,21,8,3,6
13:24:46,943,11,16,12,0,5
13:24:47,930,16,7,11,4,5
13:24:48,983,10,19,5,7,3
13:24:49,905,21,16,3,1,4
13:24:50,896,9,15,3,2,9
13:24:51,908,16,10,7,2,3
13:24:52,954,12,18,3,5,8
13:24:53,917,15,12,8,2,1
13:24:54,898,12,13,6,1,8
13:24:55,986,14,11,11,3,3
13:24:56,935,10,13,5,4,4
13:24:57,975,10,9,14,1,8
13:24:58,922,14,12,6,3,10
13:24:59,988,13,15,8,3,7
13:25:00,904,13,11,8,4,6
13:25:01,997,11,8,9,8,5
13:25:02,998,22,14,6,2,9
13:25:03,973,9,13,8,7,4
13:25:04,916,7,11,8,2,7
13:25:05,918,14,10,8,3,7
13:25:06,893,18,19,6,6,5
13:25:07,896,12,9,9,1,3
13:25:08,937,10,22,12,6,4
13:25:09,930,10,16,4,5,6
13:25:10,911,5,9,6,6,4
13:25:11,957,13,16,7,2,10
13:25:12,949,16,22,5,4,8
13:25:13,961,12,15,10,6,4
13:25:14,966,14,15,12,5,5
13:25:15,970,15,12,8,5,7
13:25:16,907,6,17,5,3,3
13:25:17,919,6,19,15,8,3
13:25:18,1001,8,9,11,4,6
13:25:19,941,7,10,7,4,6
13:25:20,943,11,20,9,7,6
13:25:21,981,15,13,4,6,8
13:25:22,924,7,12,11,7,6
13:25:23,888,12,17,11,3,3
13:25:24,971,9,14,12,10,5
13:25:25,933,10,8,9,1,6
13:25:26,1035,11,8,12,1,12
13:25:27,994,20,19,8,7,5
13:25:28,934,16,9,11,1,9
13:25:29,910,14,7,7,3,4
13:25:30,915,14,10,9,6,2
13:25:31,970,16,17,7,7,8
13:25:32,868,7,19,5,5,5
13:25:33,990,13,24,9,0,6
13:25:34,959,10,20,15,1,5
13:25:35,962,17,11,8,7,13
13:25:36,1003,9,10,7,6,5
13:25:37,996,7,15,6,3,4
13:25:38,941,15,6,6,4,4
13:25:39,917,16,2,6,5,4
13:25:40,907,15,6,6,1,5
13:25:41,940,8,16,5,1,3
13:25:42,955,18,10,12,5,6
13:25:43,949,14,5,6,3,5
13:25:44,972,12,14,6,4,5
13:25:45,1005,14,18,10,6,8
13:25:46,949,7,4,8,1,4
13:25:47,959,12,16,15,7,7
13:25:48,931,23,9,13,4,8
13:25:49,929,18,19,8,4,7
13:25:50,905,15,11,7,6,10
13:25:51,998,31,9,8,3,8
13:25:52,891,18,14,8,4,4
13:25:53,882,30,15,6,5,7
13:25:54,919,26,14,7,2,9
13:25:55,967,28,8,10,3,3
13:25:56,924,19,13,8,5,4
13:25:57,956,19,9,19,7,6
13:25:58,1013,17,13,8,7,6
13:25:59,925,22,13,4,9,7
13:26:00,1010,29,6,5,4,5
13:26:01,897,25,13,8,6,4
13:26:02,951,15,11,4,3,11
13:26:03,1035,35,15,2,3,7
13:26:04,1012,26,11,5,9,8
13:26:05,926,25,11,5,5,5
13:26:06,998,29,10,8,3,2
13:26:07,921,26,12,6,5,4
13:26:08,976,27,12,16,5,1
13:26:09,953,28,14,7,1,6
13:26:10,1004,31,13,10,4,6
13:26:11,944,24,10,9,10,4
13:26:12,901,34,13,12,1,4
13:26:13,985,23,9,10,7,2
13:26:14,915,19,14,6,5,8
13:26:15,941,20,11,5,8,4
13:26:16,919,29,9,11,8,6
13:26:17,947,22,12,7,6,7
13:26:18,930,32,15,12,6,5
13:26:19,912,25,14,3,4,3
13:26:20,970,21,3,12,4,4
13:26:21,975,16,14,6,4,5
13:26:22,953,26,11,11,5,7
13:26:23,906,21,10,4,4,3
13:26:24,993,30,21,13,4,2
13:26:25,966,43,15,12,5,8
13:26:26,1012,44,7,7,2,4
13:26:27,928,43,22,6,3,5
13:26:28,979,37,13,13,2,4
13:26:29,937,54,13,9,4,5
13:26:30,976,47,11,13,7,8
13:26:31,924,39,12,6,3,3
13:26:32,930,42,19,6,4,6
13:26:33,998,59,12,9,2,4
13:26:34,1038,39,10,9,3,9
13:26:35,1026,42,12,5,5,5
13:26:36,995,36,7,11,2,3
13:26:37,995,42,9,8,2,3
13:26:38,997,46,15,11,4,7
13:26:39,1033,39,14,7,5,8
13:26:40,977,40,7,8,3,1
13:26:41,934,46,9,5,4,4
13:26:42,987,46,9,11,4,6
13:26:43,937,48,5,6,4,11
13:26:44,965,46,12,9,6,5
13:26:45,929,35,12,5,3,3
13:26:46,1006,41,11,12,3,5
13:26:47,939,43,8,6,4,3
13:26:48,984,48,9,5,6,7
13:26:49,982,26,10,8,2,2
13:26:50,1055,43,19,16,5,4
13:26:51,897,44,13,6,5,7
13:26:52,885,22,12,11,4,5
13:26:53,914,39,16,7,6,4
13:26:54,1004,31,16,12,8,4
13:26:55,934,35,9,13,3,3
13:26:56,942,27,13,6,3,4
13:26:57,887,15,8,10,1,9
13:26:58,942,19,16,10,3,8
13:26:59,1000,12,16,19,7,10
13:27:00,966,15,13,7,3,8
13:27:01,906,18,7,10,5,7
13:27:02,942,13,6,6,4,7
13:27:03,926,17,10,9,5,6
13:27:04,976,21,17,6,4,1
13:27:05,978,24,14,10,6,6
13:27:06,905,15,15,7,5,7
13:27:07,924,14,17,7,8,6
13:27:08,920,16,7,10,5,7
13:27:09,891,13,16,8,4,6
13:27:10,957,17,19,10,1,3
13:27:11,999,11,13,8,3,6
13:27:12,986,16,14,3,3,6
13:27:13,926,22,12,10,4,8
13:27:14,911,24,15,10,5,7
13:27:15,944,16,18,10,4,7
13:27:16,930,19,16,6,4,8
13:27:17,896,16,11,12,2,2
13:27:18,950,19,10,9,6,5
13:27:19,941,14,12,10,5,9
13:27:20,945,17,10,8,8,5
13:27:21,981,23,15,9,6,8
13:27:22,866,20,8,9,7,9
13:27:23,867,12,14,3,3,3
13:27:24,879,25,15,9,3,4
13:27:25,934,20,13,10,5,7
13:27:26,881,20,12,7,1,6
13:27:27,975,17,14,9,4,3
13:27:28,898,13,14,5,4,12
